state_region_name,state_region_pcode,township_pcode,all_area_sowed_mali,all_areas_harvested_mali,all_harvested_net_margin_usd,pc_paddy,crop_type,acres,pc_total
Bago,MMR111,MMR008007,211189,198189,17456891.1561081,0.5771228615126734,ground_nut,4249,0.020119419098532595
Bago,MMR111,MMR008007,211189,198189,17456891.1561081,0.5771228615126734,other,0,0
Bago,MMR111,MMR008007,211189,198189,17456891.1561081,0.5771228615126734,other,0,0
Bago,MMR111,MMR008007,211189,198189,17456891.1561081,0.5771228615126734,other,120,5.682114125262205e-4
Bago,MMR111,MMR008007,211189,198189,17456891.1561081,0.5771228615126734,green_gram,861,0.004076916884875633
Bago,MMR111,MMR008007,211189,198189,17456891.1561081,0.5771228615126734,pigeon_pea,0,0
Bago,MMR111,MMR008007,211189,198189,17456891.1561081,0.5771228615126734,urad_pea,82041,0.3884719374588639
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,paddy,109598,0.5501520977441344
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,other,552,0.002770889596112723
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,sesame,686,0.0034435330850241448
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,ground_nut,1304,0.006545724698063389
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,other,0,0
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,other,0,0
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,other,0,0
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,green_gram,1905,0.009562580943106408
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,pigeon_pea,0,0
Bago,MMR111,MMR008008,199214,191160,16927182.279766094,0.5501520977441344,urad_pea,85169,0.4275251739335589
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,paddy,78317,0.48853166657309854
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,other,0,0
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,sesame,348,0.0021707805453150437
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,ground_nut,1043,0.006506103760814916
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,other,0,0
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,other,0,0
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,other,0,0
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,green_gram,383,0.0023891061748725914
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,pigeon_pea,0,0
Bago,MMR111,MMR008009,160311,159958,14205528.787882077,0.48853166657309854,urad_pea,80220,0.5004023429458989
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,paddy,105015,0.5690142829276751
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,other,0,0
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,sesame,1420,0.0076941416155530025
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,ground_nut,2436,0.013199245757385292
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,other,0,0
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,other,5,2.7092047942088038e-5
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,other,20,1.0836819176835215e-4
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,green_gram,113,6.122802834911897e-4
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,pigeon_pea,0,0
Bago,MMR111,MMR008010,184556,182638,15610329.02973256,0.5690142829276751,urad_pea,75547,0.409344589176185
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,paddy,49036,0.5540290143263886
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,other,0,0
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,sesame,324,0.003660686039680029
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,ground_nut,94,0.001062050888055317
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,other,0,0
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,other,0,0
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,other,30,3.389524110814842e-4
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,green_gram,60,6.779048221629684e-4
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,pigeon_pea,0,0
Bago,MMR111,MMR008011,88508,88508,7585485.298176371,0.5540290143263886,urad_pea,38964,0.44023139151263163
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,paddy,110687,0.5184208554246211
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,other,0,0
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,sesame,9057,0.042419956160893266
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,ground_nut,5001,0.023423009910635666
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,other,0,0
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,other,10,4.683665249077318e-5
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,other,108,5.058358469003504e-4
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,green_gram,351,0.0016439665024261386
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,pigeon_pea,18,8.430597448339173e-5
Bago,MMR111,MMR008012,213508,213508,18520782.03390507,0.5184208554246211,urad_pea,88276,0.4134552335275493
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,paddy,49265,0.4526452158253551
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,other,2943,0.027040188169573126
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,sesame,15703,0.14427865267645493
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,ground_nut,5814,0.05341884268362153
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,other,77,7.074734927139418e-4
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,other,0,0
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,other,32,2.940149580109888e-4
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,green_gram,1235,0.0113471397857366
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,pigeon_pea,0,0
Bago,MMR111,MMR008013,108838,104255,9928339.324821563,0.4526452158253551,urad_pea,33769,0.3102684724085338
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,paddy,90909,0.5593264137129075
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,other,0,0
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,sesame,2214,0.013621849101413251
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,ground_nut,359,0.0022087822165344885
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,other,46,2.8301944835817954e-4
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,other,0,0
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,other,35,2.1534088462035403e-4
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,green_gram,315,0.0019380679615831863
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,pigeon_pea,0,0
Bago,MMR111,MMR008014,162533,161236,13799058.091630165,0.5593264137129075,urad_pea,68655,0.422406526674583
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,paddy,35709,0.290506020175724
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,other,61417,0.4996501789781972
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,sesame,0,0
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,ground_nut,4466,0.03633257403189066
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,other,2284,0.01858119101854865
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,other,0,0
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,other,2826,0.022990562967783925
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,green_gram,2,1.6270745200130165e-5
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,pigeon_pea,16216,0.13192320208265537
Shan,MMR222,MMR014001,122920,122920,26031407.638482027,0.290506020175724,urad_pea,0,0
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,paddy,29311,0.570730377553206
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,other,4415,0.08596685943493584
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,sesame,104,0.0020250404034503574
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,ground_nut,3316,0.06456763440232101
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,other,3489,0.06793621122729131
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,other,0,0
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,other,8990,0.1750491656444107
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,green_gram,7,1.3630079638608173e-4
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,pigeon_pea,1725,0.033588410537998714
Shan,MMR222,MMR014002,51357,51292,4720538.82720858,0.570730377553206,urad_pea,0,0
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,paddy,28628,0.6275317843051293
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,other,7811,0.17121876370013153
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,sesame,0,0
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,ground_nut,3618,0.07930732135028497
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,other,362,0.0079351161771153
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,other,0,0
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,other,1955,0.042854011398509424
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,green_gram,0,0
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,pigeon_pea,3246,0.07115300306882946
Shan,MMR222,MMR014003,45620,45620,5631769.264970012,0.6275317843051293,urad_pea,0,0
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,paddy,47279,0.6732119210012958
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,other,10017,0.1426333850688462
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,sesame,175,0.0024918480969400103
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,ground_nut,4982,0.07093935553688648
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,other,2472,0.035199134260775464
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,other,0,0
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,other,484,0.006891739879536943
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,green_gram,143,0.0020361958734995515
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,pigeon_pea,4677,0.0665964202822196
Shan,MMR222,MMR014004,70229,70229,8458189.658263102,0.6732119210012958,urad_pea,0,0
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,paddy,34283,0.816417412840541
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,other,3135,0.07465707753857878
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,sesame,0,0
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,ground_nut,2932,0.06982282339493237
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,other,859,0.020456277386168793
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,other,0,0
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,other,0,0
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,green_gram,0,0
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,pigeon_pea,783,0.018646408839779006
Shan,MMR222,MMR014005,41992,41992,3985355.1726237833,0.816417412840541,urad_pea,0,0
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,paddy,27212,0.6045230372772915
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,other,7995,0.1776114097836229
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,sesame,3,6.664593237659395e-5
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,ground_nut,1807,0.040143066601501756
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,other,5427,0.12056249166925845
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,other,0,0
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,other,72,0.0015995023770382548
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,green_gram,0,0
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,pigeon_pea,2498,0.05549384635891056
Shan,MMR222,MMR014006,45014,45014,5952004.852154797,0.6045230372772915,urad_pea,0,0
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,paddy,22848,0.7157222065595339
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,other,4821,0.15101964101118315
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,sesame,428,0.013407261222316199
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,ground_nut,1713,0.053660370265952446
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,other,30,9.397613006296401e-4
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,other,64,0.002004824108009899
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,other,0,0
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,green_gram,421,0.013187983585502615
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,pigeon_pea,1598,0.05005795194687216
Shan,MMR222,MMR014007,31923,31901,3766247.876515651,0.7157222065595339,urad_pea,0,0
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,paddy,34395,0.28696936323588307
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,other,57642,0.48092711253504206
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,sesame,376,0.0031370978507542385
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,ground_nut,6120,0.05106127352823388
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,other,4267,0.035601054598851954
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,other,15,1.251501802162595e-4
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,other,3117,0.026006207448938726
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,green_gram,178,0.0014851154718996129
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,pigeon_pea,13736,0.1146041916967027
Shan,MMR222,MMR014008,119856,119856,24792369.405735765,0.28696936323588307,urad_pea,10,8.343345347750634e-5
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,paddy,34742,0.7108192159751208
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,other,6802,0.13916850806121614
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,sesame,0,0
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,ground_nut,5275,0.10792618053850561
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,other,1196,0.024470087568540796
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,other,0,0
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,other,0,0
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,green_gram,0,0
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,pigeon_pea,861,0.017616007856616746
Shan,MMR222,MMR014009,48876,48876,5519763.553261974,0.7108192159751208,urad_pea,0,0
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,paddy,26577,0.6099279386790287
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,other,9690,0.22238031853857806
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,sesame,57,0.001308119520815165
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,ground_nut,3320,0.07619222472116399
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,other,954,0.02189378987469592
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,other,0,0
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,other,0,0
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,green_gram,143,0.003281773534676642
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,pigeon_pea,2810,0.06448799742965988
Shan,MMR222,MMR014010,43574,43574,6059382.035866534,0.6099279386790287,urad_pea,23,5.278377013815578e-4
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,paddy,17466,0.8522078555745304
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,other,1643,0.0801658941205172
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,sesame,33,0.0016101488167845816
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,ground_nut,179,0.00873383752134667
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,other,948,0.04625518419126616
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,other,0,0
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,other,168,0.008197121249085143
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,green_gram,0,0
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,pigeon_pea,58,0.0028299585264698708
Shan,MMR222,MMR014011,20495,20495,1872558.892978976,0.8522078555745304,urad_pea,0,0
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,paddy,35684,0.8388340385519512
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,other,5682,0.13356840620592383
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,sesame,302,0.007099200752233192
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,ground_nut,647,0.015209214856605547
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,other,76,0.0017865538316878232
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,other,0,0
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,other,15,3.526093088857546e-4
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,green_gram,0,0
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,pigeon_pea,134,0.003149976492712741
Shan,MMR222,MMR014012,42540,42540,4315698.064201838,0.8388340385519512,urad_pea,0,0
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,paddy,40514,0.639012002965253
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,other,15243,0.24042207536158736
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,sesame,2608,0.04113499787069604
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,ground_nut,1279,0.020173183388274632
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,other,420,0.006624501190832952
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,other,20,3.1545243765871203e-4
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,other,103,0.0016245800539423669
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,green_gram,13,2.050440844781628e-4
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,pigeon_pea,3198,0.05044084478162805
Shan,MMR222,MMR014013,63401,63401,8627331.224579155,0.639012002965253,urad_pea,3,4.73178656488068e-5
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,paddy,21113,0.7647144047230976
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,other,2635,0.09543989278858343
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,sesame,803,0.029084718751131878
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,ground_nut,2532,0.09170922525263502
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,other,236,0.00854793726683328
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,other,0,0
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,other,47,0.0017023434387337462
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,green_gram,0,0
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,pigeon_pea,236,0.00854793726683328
Shan,MMR222,MMR014014,27609,27609,2729808.573864432,0.7647144047230976,urad_pea,7,2.535405121518345e-4
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,paddy,38041,0.6853246378900338
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,other,8290,0.14934784175254018
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,sesame,720,0.012971103264394322
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,ground_nut,7808,0.1406644087338762
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,other,344,0.006197304892988398
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,other,0,0
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,other,46,8.287093752251928e-4
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,green_gram,0,0
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,pigeon_pea,259,0.004665994090941847
Shan,MMR222,MMR014015,55508,55508,6319850.495663001,0.6853246378900338,urad_pea,0,0
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,paddy,14900,0.6464769177368969
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,other,3957,0.1716851787573759
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,sesame,543,0.023559527941686913
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,ground_nut,3284,0.14248524817771607
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,other,165,0.007158972578965637
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,other,0,0
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,other,0,0
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,green_gram,0,0
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,pigeon_pea,199,0.008634154807358557
Shan,MMR222,MMR014016,23048,48727,4511768.812713624,0.6464769177368969,urad_pea,0,0
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,paddy,58635,0.8812919904408338
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,other,1825,0.02742999714427427
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,sesame,63,9.468985315557693e-4
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,ground_nut,4416,0.06637307802143297
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,other,1502,0.022575263403123262
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,other,0,0
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,other,28,4.208437918025641e-4
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,green_gram,0,0
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,pigeon_pea,64,9.619286669772895e-4
Shan,MMR222,MMR014017,66533,30231,2902146.7163453856,0.8812919904408338,urad_pea,0,0
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,paddy,9579,0.27123683316343866
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,other,3291,0.09318722392116888
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,sesame,12009,0.34004417261298
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,ground_nut,2198,0.06223807905765092
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,other,599,0.016961150753199684
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,other,22,6.229471061275343e-4
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,other,1285,0.03638577415335825
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,green_gram,895,0.025342620908370143
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,pigeon_pea,5427,0.1536697247706422
Shan,MMR222,MMR014018,35316,35316,4508856.245302247,0.27123683316343866,urad_pea,11,3.1147355306376714e-4
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,paddy,19253,0.574802209284968
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,other,9749,0.2910583669204359
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,sesame,1125,0.03358710255261979
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,ground_nut,1570,0.04687266756232274
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,other,155,0.004627556351694283
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,other,8,2.38841618151963e-4
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,other,260,0.007762352589938797
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,green_gram,123,0.003672189879086431
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,pigeon_pea,1252,0.03737871324078221
Shan,MMR222,MMR014019,33495,33495,4943779.011254804,0.574802209284968,urad_pea,0,0
Shan,MMR222,MMR014020,23201,23201,2175789.0365860164,0.6435067453989052,paddy,14930,0.6435067453989052
